PlayerId	Team	Since	Till
136	Unicorns of Love	2014-06-22	2018
136	SK Gaming	2018-12-19	2019
136	Unicorns of Love	2019-05-25	2022
136	UOL Sexy Edition	2022-05-23	2023-11-19
143	Astralis SB	2021-09-06	2021
145	Riot Games Inc.	2023-01-11	2023-11-19
146	Satori		2023-11-19
146	Team Quetzal	2014-12-22	2023-11-19
146	Dash9 Gaming	2014-12-22	2015
146	Lyon Gaming	2015-09-18	2017
146	Rainbow7	2017-12-05	2018
146	Riot Games Inc.	2019-01-01	2019
146	Isurus	2019-12-09	2020
146	Riot Games Inc.	2021-01-19	2023-11-19
146	The Kings	2021-05-16	2022
147	LVP	2021-01-01	2023
147	Riot Games Inc.	2022-02-04	2023-11-19
148	LVP	2020-01-23	2020
148	Riot Games Inc.	2021-01-19	2022
148	LVP	2022-01-26	2023
148	Riot Games Inc.	2022-09-23	2023-11-19
151	LVP	2019-01-21	2023
151	Riot Games Inc.		2023-11-19
151	Riot Games Inc.		2023-11-19
151	Rebirth eSports	2020-06-25	2023
151	Riot Games Inc.	2022-06-11	2023-11-19
151	Osaka	2023-05-27	2023-11-19
154	Team LoL Cave	2013-03-08	2013
154	Isurus	2013-10-11	2014
154	Royal Paladin eSports	2014-08-30	2014
154	Coliseo Dragons	2015-03-24	2015
154	Hafnet eSports	2015-07-17	2017
154	Hafnet eSports	2018-05-17	2019
154	Cream Esports	2019-01-09	2019
154	9z Team	2019-11-04	2020
154	Isurus Academy	2020-01-09	2020
154	Isurus Academy	2020-05-31	2020
154	Globant Emerald	2020-12-15	2021
154	Globant Emerald	2021-11-08	2021
154	Globant Emerald	2021-12-24	2022
154	Boca Juniors	2022-05-18	2023
154	PRIMATE	2023-01-03	2023
154	Leviatan	2023-05-31	2023
154	Globant Emerald	2023-08-03	2023-11-19
155	MaD Gaming MX	2014-11-02	2014
155	Osos Mafiosos		2023-11-19
155	ZAGA Talent	2016-02-21	2016
155	INFINITY	2016-04-23	2023-11-19
155	Predators Esports	2016-05-23	2016
155	ZAGA Talent	2016-12-23	2017
155	INFINITY	2017-05-17	2018
155	Predators Esports	2018-05-25	2018
155	Rainbow7	2018-12-04	2019
155	XTEN Esports	2019-05-09	2019
155	Furious Gaming	2019-12-01	2022
155	Riot Games Inc.	2021-06-14	2022
155	Atheris Esports	2022-01-16	2022
155	All Knights	2022-05-06	2022
155	The Kings	2022-12-28	2023
155	Bandits Gaming	2023-05-21	2023
158	Team-LDLC	2012-04-17	2012
158	Epsilon Esports	2012-11-05	2012
158	against All authority	2013-04-02	2013
158	Millenium	2013-08-21	2013
158	Gamers2	2014-07-16	2023-11-19
158	Ninjas in Pyjamas	2014-08-25	2023-11-19
158	Meloncats	2014-10-15	2014
158	paiN Gaming	2015-01-16	2015
158	RED Canids	2016-03-14	2018
158	paiN Gaming	2018-05-16	2023-11-19
158	Team Vitality	2021-06-04	2022
158	Riot Games Inc.	2023-01-10	2023-11-19
160	Insight eSports	2012-07-04	2013
160	Insight eSports	2013-01-22	2023-11-19
160	Riot Games Inc.		2023-11-19
162	paiN Gaming	2012-08-22	2023-11-19
162	vTi Nox	2012-08-22	2012
162	Keyd Stars	2013-01-21	2015
162	INTZ	2015-08-25	2016
162	paiN Gaming	2016-02-12	2016
162	paiN Gaming	2016-11-02	2018
162	RED Canids	2018-05-16	2019
162	Harrisburg	2020-08-28	2022
162	Riot Games Inc.	2023-01-10	2023-11-19
168	RMA e-Sports	2013-02-21	2013
168	AceZone e-Sports	2013-04-20	2013
168	PeesPlay Gaming	2013-07-03	2013
168	Action Team eSports	2013-08-28	2023-11-19
168	Team United	2014-04-08	2014
168	INTZ	2014-06-20	2017
168	Vivo Keyd	2017-11-23	2019
168	INTZ	2019-05-15	2022
168	Vivo Keyd Stars	2022-12-08	2023
168	VKS Academy	2023-02-10	2023
172	LCK	2012-03-21	2019
172	Riot Games Inc.	2019-01-16	2023-11-19
173	Azubu Frost	2011-10-27	2013
173	CJ Entus Frost	2013-02-04	2013
173	LCK	2013-10-24	2019
173	Riot Games Inc.	2019-01-16	2023-11-19
174	MVP Blue	2012-05-07	2013
174	NaJin White Shield	2013-02-06	2014
174	ROX Tigers	2014-11-14	2016
174	EDward Gaming	2016-12-18	2018
174	Afreeca Freecs	2018-12-12	2019
174	Hanwha Life	2019-11-19	2020
174	Riot Games Inc.	2021-01-05	2021
174	Invictus Gaming	2021-05-27	2021
174	Victory Five	2021-12-25	2023
174	Riot Games Inc.	2023-01-04	2023-11-19
175	MiG Blitz	2013-06-03	2013
175	Riot Games Inc.	2021-01-10	2023-11-19
176	Samsung Galaxy		2023-11-19
176	Fnatic	2015-01-08	2015
176	Immortals	2015-12-08	2016
176	SK Telecom T1	2016-12-01	2017
176	Echo Fox	2017-12-08	2018
176	Clutch Gaming	2018-11-27	2019
176	Dignitas	2019-10-28	2020
176	EG Academy	2020-05-28	2020
176	Evil Geniuses	2020-07-16	2020
176	TSM	2020-11-30	2022
176	TSM	2022-07-20	2022
176	Riot Games Inc.	2023-01-04	2023-11-19
177	Azubu Blaze	2013-02-04	2023-11-19
177	CJ Entus Blaze	2013-02-04	2014
177	Jin Air Stealths	2014-01-29	2014
177	Jin Air Green Wings	2014-12-02	2015
177	Incredible Miracle	2015-12-29	2016
177	Longzhu Gaming	2016-01-03	2016
177	LCK	2016-05-19	2023-11-19
177	Vici Gaming	2017-07-03	2017
177	Riot Games Inc.	2019-01-16	2019
177	Cloud9	2019-01-21	2019
177	DRX	2021-08-18	2023-11-19
177	Riot Games Inc.	2022-06-13	2023-11-19
178	Azubu Blaze	2013-02-04	2023-11-19
178	CJ Entus Blaze	2013-02-04	2013
178	CJ Entus Frost	2013-10-04	2014
178	NaJin Black Sword	2014-02-04	2014
178	Evil Geniuses	2015-01-07	2023-11-19
178	Winterfox	2015-01-07	2015
178	Dignitas	2015-06-09	2015
178	LCK	2016-05-19	2017
178	Riot Games Inc.	2022-01-21	2023-11-19
178	Gen.G Academy	2022-02-14	2023-11-19
179	Team NB	2013-06-12	2023-11-19
179	Riot Games Inc.	2023-01-04	2023-11-19
186	Saigon Jokers	2015-12-14	2016
186	Cherry Esports	2017-02-14	2023-11-19
186	EVOS Esports	2017-06-12	2019
186	CERBERUS	2019-05-15	2023
186	Team Flash	2023-06-08	2023-11-19
187	Phong Vũ Buffalo	2019-05-31	2023-11-19
187	Saigon Buffalo	2019-05-31	2022
187	CNJ Esports	2022-11-30	2023
187	Saigon Buffalo	2023-02-09	2023
187	Team Secret	2023-05-24	2023-11-19
188	Young Generation	2018-05-18	2023-11-19
188	Phong Vũ Buffalo	2018-05-18	2018
188	Sky Gaming	2019-01-02	2019
188	Team Flash	2019-05-31	2019
188	Percent Esports	2020-02-02	2020
188	GAM Esports	2020-06-11	2022
188	Fredit BRION	2021-09-06	2021
188	CERBERUS	2023-02-17	2023
188	MGN Box Esports	2023-06-13	2023-11-19
189	Hanoi Fate	2014-02-22	2015
189	Saigon Jokers	2016-01-15	2016
189	GIGABYTE Marines	2016-12-19	2017
189	EVOS Esports	2017-05-29	2017
189	Cherry Esports	2017-06-09	2017
189	EVOS Esports	2017-11-29	2019
189	GAM Esports	2019-05-28	2020
189	SBTC Esports	2020-12-08	2021
189	SBTC Esports	2021-04-25	2021
189	Genius Esports	2022-09-17	2023
189	Saigon Buffalo	2023-05-30	2023-11-19
190	Saigon Jokers	2012-04-13	2014
190	Boba Marines	2014-09-05	2016
190	GAM Esports	2016-10-14	2018
190	GAM Esports	2018-10-09	2019
190	GAM Esports	2019-02-28	2019
190	CERBERUS	2019-11-14	2021
190	Team Secret	2021-05-12	2023
191	GIGABYTE Marines	2017-03-08	2017
191	EVOS Esports	2019-05-16	2023-11-19
191	Team Flash	2019-07-19	2021
191	Team Flash	2021-11-08	2023-11-19
192	GAM Esports	2019-02-28	2019
192	Team Flash	2019-12-26	2023-11-19
193	Puppies Esports	2021-05-28	2023-11-19
193	CERBERUS	2021-05-28	2021
193	CERBERUS	2021-09-02	2022
193	Team Flash	2022-06-27	2023-11-19
195	Salvage Javelin	2014-07-10	2015
200	Crest Gaming Act	2019-06-11	2020
200	AXIZ	2021-01-18	2021
200	Crest Gaming Act	2022-01-12	2022
200	Riot Games Inc.	2023-02-02	2023-11-19
201	LPL	2013-03-16	2023-11-19
202	LPL	2015-11-27	2023-11-19
203	LPL	2013-03-16	2023-11-19
204	Mighty Eagle	2014-11-14	2014
204	Team WE Future	2014-12-23	2015
204	Team WE	2015-12-15	2019
204	LPL	2020-01-07	2023-11-19
205	LoL Development League	2019-02-25	2019
205	LPL	2019-06-01	2023-11-19
206	Noah's Ark	2011-09-20	2012
206	HanGong Clan	2012-07-25	2012
206	LGD Gaming	2012-09-07	2020
206	LPL	2020-01-14	2023-11-19
207	HanGong Clan	2012-06-21	2012
207	Oh My God	2015-11-07	2023-11-19
207	LPL	2016-01-14	2023-11-19
208	EDward Gaming	2014-02-12	2016
208	I May	2016-05-18	2016
208	EDward Gaming	2016-12-18	2017
208	Oh My God	2017-12-21	2018
208	LPL	2019-06-01	2023-11-19
210	Gamtee	2015-05-16	2023-11-19
210	RNG	2015-05-16	2016
210	Star Horn Royal Club	2016-05-18	2016
210	RNG	2016-12-17	2019
211	T.Bear Gaming	2016-05-10	2016
211	Suning	2016-12-28	2019
211	RNG	2019-05-22	2020
211	LGD Gaming	2020-05-26	2020
211	Victory Five	2020-12-16	2021
211	TT Gaming	2021-05-26	2021
212	Invictus Gaming	2017-12-19	2023-11-19
212	Invictus Gaming	2017-12-20	2018
212	Invictus Gaming	2018-11-29	2021
212	Ultra Prime	2022-12-14	2023
212	Rare Atom	2023-05-18	2023-11-19
215	PCS	2023-01-27	2023-11-19
217	PCS	2023-01-27	2023-11-19
219	LMS	2019-09-25	2023-11-19
219	Vanung Lion		2023-11-19
219	PCS	2020-02-20	2023-11-19
219	PSG Talon	2021-09-10	2023-11-19
220	yoe Flash Wolves	2014-01-24	2014
220	Taipei Snipers	2014-04-30	2014
220	ahq Snipers	2014-10-02	2014
220	ahq eSports Club	2014-10-26	2018
220	Oh My God	2018-05-22	2019
220	G-Rex	2019-06-03	2019
220	G-Rex	2019-11-13	2020
220	Machi Esports	2020-02-18	2020
220	PCS		2023-11-19
221	Shih Hsin Meow Meow	2022-10-29	2023
221	PCS	2023-02-16	2023-11-19
222	Hong Kong Esports	2016-06-01	2016
222	ahq Fighter	2016-11-29	2017
222	MAD Team	2017-11-28	2019
222	Beyond Gaming	2021-02-04	2022
222	PCS	2023-06-20	2023-11-19
223	Singapore Sentinels	2014-04-30	2023-11-19
223	Taipei Assassins	2014-04-30	2015
223	ahq eSports Club	2015-11-06	2017
223	HK Attitude	2017-11-19	2018
223	HK Attitude	2018-10-01	2019
223	Falkol	2019-12-09	2020
223	HK Attitude	2020-11-19	2021
223	TSM	2021-12-09	2023
225	Sanhsin Gavin		2023-11-19
225	Impunity	2022-02-07	2022
225	West Point PH	2023-07-05	2023-11-19
226	PCS	2022-02-04	2023-11-19
227	PCS	2022-02-04	2023-11-19
227	PSG Talon	2023-07-29	2023-11-19
228	PandaCute	2019-11-02	2023-11-19
228	PCS	2022-02-04	2023-11-19
228	Reborn Esport	2022-10-31	2023-11-19
229	IceLanD	2016-02-28	2023-11-19
229	No Game No Life		2023-11-19
229	TWOTWOEIGHT		2023-11-19
229	Frank Esports	2022-02-07	2022
229	Frank Esports	2022-06-18	2023-11-19
229	PCS	2023-01-27	2023-11-19
230	PandaCute	2018-11-07	2019
230	PandaCute	2019-11-02	2023-11-19
230	PCS	2022-02-04	2023-11-19
231	Assassin Sniper		2023-11-19
231	Heat Wave	2015-11-07	2016
231	XGamers	2016-01-13	2023-11-19
231	Cougar E-Sport	2016-06-01	2023-11-19
231	HK Attitude	2018-06-06	2020
231	Frank Esports	2022-02-07	2023-11-19
233	Virtuoso Gaming	2016-05-25	2016
233	APK Prince	2017-04-03	2018
233	Dark Passage	2018-05-21	2018
233	Galakticos	2018-08-04	2018
233	Jin Air Green Wings	2018-11-26	2019
233	Liiv SANDBOX	2019-11-18	2021
233	LOUD	2022-12-14	2023-11-19
234	Gamania Bears	2013-06-28	2013
234	yoe Flash Wolves	2013-10-21	2014
234	yoe Flash Wolves Junior	2014-02-21	2014
234	Flash Wolves	2014-03-27	2018
234	Suning	2018-12-05	2019
234	LNG Esports	2019-12-15	2020
234	PSG Talon	2020-12-10	2021
234	Anyone's Legend	2021-12-15	2022
234	TSM	2022-05-04	2023
234	PSG Talon	2023-06-05	2023-11-19
235	Hall of Fame	2018-01-30	2018
235	Cube Adonis	2018-05-23	2018
235	FTV Esports	2019-03-01	2019
235	EVOS Esports	2019-12-11	2020
235	GAM Esports	2020-11-26	2022
235	Team Whales	2022-12-18	2023-11-19
236	e.Hub United	2016-12-16	2023-11-19
236	Ultimate	2018-05-03	2023-11-19
236	GAM Esports	2018-05-24	2023-11-19
237	Neurons	2016-08-26	2023-11-19
237	J Team 2	2017-07-18	2023-11-19
237	J Team	2017-07-22	2021
237	CTBC Flying Oyster	2022-01-26	2023-11-19
238	MAD Gaming	2014-11-14	2023-11-19
238	INTZ Red	2015-02-07	2015
238	JAYOB e-Sports	2015-06-04	2015
238	Keyd Stars	2015-11-11	2015
238	Keyd Stars	2015-12-04	2016
238	RED Canids	2016-11-30	2017
238	CNB e-Sports Club	2017-12-12	2018
238	Flamengo Esports	2018-11-21	2019
238	Vivo Keyd	2019-12-05	2020
238	paiN Gaming	2020-05-26	2021
238	LOUD	2021-12-15	2023-11-19
239	Unfazed Esport	2020-03-23	2020
239	Kameto Corp	2020-03-30	2020
239	Karmine Corp	2020-11-16	2021
239	Fnatic	2021-05-25	2021
239	Team BDS	2021-12-20	2022
239	Team BDS Academy	2022-05-31	2022
239	Team BDS	2022-12-20	2023-11-19
240	Saigon Jokers	2016-11-28	2023-11-19
240	Young Generation	2018-05-18	2023-11-19
240	Phong Vũ Buffalo	2018-05-18	2019
240	Dashing Buffalo	2019-05-31	2019
240	GAM Esports	2020-01-05	2020
240	Team Flash	2020-05-25	2022
240	SBTC Esports	2022-01-07	2023
240	GAM Esports	2023-08-04	2023-11-19
241	Heat Wave	2015-11-07	2016
241	XGamers	2016-01-13	2017
241	Wayi Spider	2017-03-13	2017
241	ahq eSports Club	2017-11-26	2020
241	BOOM Esports	2021-02-07	2021
241	Beyond Gaming	2021-12-09	2022
241	PSG Talon	2022-12-16	2023-11-19
242	Oserv Esport	2020-01-31	2020
242	Unfazed Esport	2020-02-21	2020
242	Kameto Corp	2020-03-30	2020
242	Flayn eSports	2020-10-20	2020
242	Schalke Evolution	2020-12-21	2021
242	Schalke 04	2021-04-19	2021
242	Team BDS	2021-12-20	2023-11-19
243	Giants Academy	2018-01-30	2023-11-19
243	S2V Academy	2019-02-12	2019
243	S2V Esports	2019-05-13	2019
243	G2 Arctic	2020-01-12	2021
243	Fnatic TQ	2022-01-03	2023
243	Fnatic	2023-03-02	2023-11-19
244	King of Future	2018-04-19	2018
244	Top Esports	2018-11-15	2021
244	JD Gaming	2021-12-13	2023-11-19
245	Griffin	2019-02-18	2019
245	JD Gaming	2019-05-22	2019
245	JD Gaming	2019-11-28	2023-11-19
246	Inspire eSports	2016-01-22	2016
246	E-corp Gaming	2016-02-26	2016
246	mousesports		2023-11-19
246	Nerv	2016-06-20	2016
246	Dark Passage	2016-07-15	2016
246	Fnatic	2016-12-01	2018
246	G2 Esports	2018-11-29	2023-11-19
247	Seoul	2017-08-19	2017
247	Seoul	2018-08-18	2018
247	Griffin	2019-11-25	2023-11-19
247	DRX	2019-12-04	2020
247	KT Rolster	2020-11-24	2021
247	Gen.G	2021-11-23	2023-11-19
248	Mysterious Monkeys	2016-12-29	2023-11-19
248	Victorious Ace	2016-11-28	2023-11-19
248	Galatasaray Esports	2016-12-31	2017
248	Dark Passage	2017-05-13	2017
248	Galakticos	2017-07-28	2017
248	Royal Bandits	2017-09-19	2018
248	Royal Youth	2018-11-15	2018
248	TSM	2018-11-25	2020
248	Schalke 04	2020-11-25	2021
248	G2 Esports	2021-12-03	2023-11-19
249	DragonX Academy	2019-12-03	2023-11-19
249	DRX	2019-12-03	2022
249	Team Liquid	2022-12-02	2023-11-19
250	CJ Entus	2016-11-30	2023-11-19
250	Longzhu Gaming	2016-12-05	2018
250	Kingzone DragonX	2018-01-07	2018
250	KT Rolster	2018-11-26	2019
250	Gen.G	2019-11-20	2021
250	NS RedForce	2021-11-23	2022
250	KT Rolster	2022-11-22	2023-11-19
251	Griffin	2017-03-11	2020
251	LNG Esports	2020-12-17	2023-11-19
252	Kingzone DragonX	2018-08-28	2019
252	DragonX Academy	2019-10-09	2019
252	DRX	2019-12-03	2020
252	T1	2020-11-17	2023-11-19
253	Noble Truth	2014-11-14	2023-11-19
253	Zenith Esports	2015-12-05	2023-11-19
253	Ember	2015-12-23	2016
253	Cloud9 Challenger	2016-06-10	2016
253	Cloud9	2016-12-19	2017
253	Golden Guardians	2017-12-13	2019
253	100 Academy	2019-12-02	2020
253	100 Thieves	2020-06-28	2020
253	EG Academy	2021-01-05	2021
253	CLG	2021-11-19	2023
253	NRG	2023-04-06	2023-11-19
254	SDX Gaming	2020-12-18	2021
254	Bilibili Gaming	2021-07-12	2021
254	Invictus Gaming	2022-01-01	2022
254	LNG Esports	2022-12-15	2023-11-19
255	SK Telecom T1	2015-05-22	2016
255	EDward Gaming	2016-03-23	2022
255	LNG Esports	2022-12-29	2023-11-19
256	Kameto Corp	2020-06-21	2020
256	Karmine Corp	2020-12-23	2021
256	Karmine Corp	2021-01-18	2022
256	Team BDS	2022-12-20	2023-11-19
257	MeetYourMakers	2011-12-20	2012
257	Teamless	2012-02-15	2012
257	x6tence	2012-03-25	2012
257	Giants Gaming	2012-09-16	2013
257	OverGaming	2013-08-21	2014
257	OverGaming	2014-07-16	2014
257	Team SalsaLoL	2014-07-29	2023-11-19
257	Giants Gaming	2015-05-06	2023-11-19
257	ATLAS eSports Team	2015-05-06	2015
257	Giants Only The Brave	2015-08-14	2017
257	Giants Gaming	2016-01-07	2017
257	Unicorns of Love	2017-01-04	2018
257	Movistar Riders	2018-10-15	2018
257	MAD Lions	2019-01-14	2020
257	Wizards	2022-01-06	2022
257	Team Heretics	2022-12-15	2023
258	GG Esport	2018-06-01	2019
258	MNM Gaming	2019-01-25	2019
258	x6tence	2019-05-09	2019
258	Phelan Gaming	2019-07-17	2019
258	K1CK Neosurf	2019-10-02	2020
258	MNM Gaming	2020-01-30	2020
258	Tricked Esport	2020-06-02	2020
258	MAD Lions	2020-12-01	2023
259	GSI Gaming	2014-06-03	2023-11-19
259	Gamers2	2015-02-17	2023-11-19
259	Millenium	2015-02-19	2015
259	Gamers2	2015-06-02	2015
259	G2 Esports	2015-10-15	2020
259	Cloud9	2020-11-20	2021
259	Team Vitality	2021-12-08	2023
260	SUP Academy	2020-01-14	2021
260	Vodafone Giants	2021-05-20	2021
260	Karmine Corp	2021-11-26	2022
260	Astralis	2022-12-01	2023
261	Playing Ducks		2023-11-19
261	Team BLACK	2012-08-03	2012
261	Fnatic	2012-12-26	2023-11-19
261	Fnatic.Beta	2012-12-26	2013
261	PrideFC	2013-05-26	2013
261	Copenhagen Wolves	2013-06-14	2023-11-19
261	Fnatic	2013-11-22	2014
261	Alliance	2014-11-24	2015
261	Elements	2015-01-08	2015
261	Fnatic	2015-05-14	2020
261	G2 Esports	2020-11-20	2021
261	Karmine Corp	2021-11-15	2022
261	Fnatic	2022-12-15	2023
262	Riddle Esports	2018-08-22	2019
262	Fact Revolution	2019-03-09	2023-11-19
262	Riddle Esports	2019-08-06	2019
262	Fact Revolution	2020-01-04	2020
262	Riddle Esports	2020-01-19	2020
262	DayDreamers	2020-05-21	2020
262	Rich Gang	2020-09-06	2020
262	GTZ Bulls	2020-09-20	2020
262	mYinsanity	2021-01-15	2021
262	Rich Gang	2021-03-11	2021
262	mYinsanity	2021-06-04	2021
262	Riddle Esports	2021-08-23	2021
262	RATE Gaming	2022-03-04	2023-11-19
262	Rich Gang	2022-06-29	2022
262	Excel	2022-08-24	2022
262	Riddle NO	2023-01-31	2023
262	Excel	2023-06-05	2023
263	LowLandLions	2011-12-08	2012
263	Absolute Legends	2012-04-23	2012
263	Team Curse Europe	2012-06-01	2012
263	Teamless	2012-07-01	2012
263	SK Gaming	2012-07-09	2012
263	Eclypsia.Luna	2012-08-17	2012
263	IWantCookie	2012-10-22	2012
263	DragonBorns	2012-11-21	2012
263	mousesports	2012-12-31	2023-11-19
263	Samurai in Jeans	2013-03-19	2013
263	PrideFC	2013-05-26	2013
263	Copenhagen Wolves	2013-06-14	2015
263	Enemy	2015-08-06	2015
263	G2 Esports	2015-12-30	2017
263	Fnatic	2018-01-04	2019
263	Excel	2019-11-14	2023
264	4everzenzyg		2023-11-19
264	SK Gaming Prime	2015-01-22	2015
264	Team Dignitas EU	2015-02-13	2015
264	Splyce	2015-10-29	2016
264	Splyce	2016-11-29	2017
264	G2 Esports	2017-12-08	2021
264	Fnatic	2021-12-10	2023
264	Fnatic	2023-08-28	2023
265	G2 Esports	2023-09-04	2023-11-19
266	OverGaming		2023-11-19
266	wSystem e-Sports Club	2016-02-02	2016
266	Giants Only The Brave	2016-04-16	2017
266	Movistar Riders	2017-01-18	2018
266	Fnatic Academy	2019-01-07	2019
266	Fnatic Rising	2019-02-11	2019
266	Misfits Gaming	2019-11-19	2020
266	Giants	2020-12-28	2022
266	Astralis	2023-03-09	2023
267	ThunderX3 Baskonia	2017-04-18	2017
267	MAD Lions	2017-08-31	2018
267	SK Gaming	2018-12-20	2019
267	Fnatic	2019-11-21	2021
267	Team Vitality	2021-05-26	2023
268	SPGeSports	2017-06-01	2017
268	Excel	2018-01-11	2023-11-19
268	Origen BCN	2019-01-16	2019
268	UOL Sexy Edition	2020-01-15	2021
268	Movistar Riders	2021-05-21	2021
268	Dusty	2021-12-05	2022
268	JD	2022-05-23	2022
268	aNc Outplayed	2023-01-25	2023
268	Astralis	2023-06-05	2023
269	Team Refuse	2015-04-17	2023-11-19
269	ManaLight	2016-01-27	2016
269	MNM Gaming	2016-07-31	2017
269	Wind and Rain	2017-06-06	2023-11-19
269	Diabolus Esports	2018-01-05	2018
269	Ninjas in Pyjamas	2018-04-11	2018
269	Ninjas in Pyjamas	2018-07-03	2018
269	H2k-Gaming	2018-08-02	2018
269	Rogue EC	2018-12-17	2019
269	Rogue	2019-05-28	2022
269	KOI	2022-12-01	2023-11-19
270	Lodis by Illuminar	2021-06-11	2023-11-19
270	LDN UTD	2021-12-16	2023-11-19
270	Anorthosis Famagusta	2022-01-08	2022
270	Vitality.Bee	2022-12-19	2023-11-19
270	Team Vitality	2023-06-30	2023
271	Intuition	2018-05-07	2023-11-19
271	Mammoth Academy	2019-05-30	2019
271	MAMMOTH	2019-06-03	2019
271	C9 Academy	2019-12-13	2020
271	Cloud9	2020-10-30	2023-11-19
272	Team Sky		2023-11-19
272	C9 Academy	2017-12-18	2018
272	C9 Academy	2018-06-01	2019
272	Cloud9	2018-07-21	2023-11-19
273	Gen.G Academy	2019-03-10	2019
273	Kingzone DragonX	2019-08-17	2019
273	Legacy Esports	2020-01-18	2020
273	Shadow Corp	2021-04-15	2021
273	Galakticos	2021-05-21	2022
273	JD	2022-01-04	2022
273	C9 Academy	2022-11-24	2023
273	C9 Challengers	2023-01-11	2023
273	Cloud9	2023-02-18	2023-11-19
274	T1 Rookies	2020-07-13	2020
274	T1 Challengers	2020-12-08	2021
274	Cloud9	2021-11-20	2023-11-19
275	Tricked Esport	2013-02-15	2013
275	Intellectual Playground	2013-11-25	2014
275	SK Gaming Prime	2014-01-17	2014
275	Origen	2014-12-17	2016
275	G2 Esports	2016-05-18	2017
275	TSM	2017-11-24	2019
275	Cloud9	2019-11-19	2021
275	C9 Academy	2021-05-29	2021
275	Cloud9	2021-06-22	2023
275	C9 Academy	2021-11-24	2022
276	Giants Gaming	2012-07-02	2012
276	Wizards e-Sports Club	2013-04-21	2013
276	Heimerdinger's Colossi	2013-06-25	2023-11-19
276	against All authority	2013-06-27	2013
276	Lemondogs	2013-07-04	2013
276	Ninjas in Pyjamas	2013-11-03	2014
276	Ninjas in Pyjamas	2014-05-08	2014
276	Origen	2014-12-17	2016
276	G2 Esports	2016-05-18	2017
276	TSM	2017-11-24	2018
276	Origen	2018-12-03	2019
276	Fnatic	2019-12-05	2020
276	Cloud9	2020-12-04	2021
276	100 Thieves	2021-12-01	2022
276	Cloud9	2022-11-23	2023-11-19
277	Copenhagen Wolves		2023-11-19
277	G2 Esports	2017-12-12	2023-11-19
277	TSM		2023-11-19
277	G2 Esports	2018-05-22	2021
277	Team BDS	2021-11-26	2022
277	Cloud9	2023-05-03	2023-11-19
278	Storm		2023-11-19
278	Frank Fang Gaming	2016-04-16	2023-11-19
278	Cloud9 Challenger	2016-04-22	2016
278	Cloud9 Challenger	2016-07-13	2016
278	eUnited	2016-12-08	2017
278	Cloud9	2017-11-22	2020
278	FlyQuest	2020-11-23	2021
278	Golden Guardians	2021-07-06	2023-11-19
279	BowQen Blackbucks	2018-06-14	2018
279	ahq eSports Club	2018-12-26	2019
279	V3 Esports	2019-06-09	2019
279	Talon Esports	2020-01-05	2020
279	PSG Talon	2020-06-18	2021
279	Dignitas	2021-11-21	2022
279	Golden Guardians	2022-07-26	2023-11-19
280	RGA	2017-12-16	2018
280	SK Telecom T1	2018-12-13	2019
280	T1	2019-12-08	2020
280	EDward Gaming	2020-12-16	2021
280	NS RedForce	2021-05-07	2021
280	FunPlus Phoenix	2021-12-15	2022
280	PSG Talon	2022-06-04	2022
280	Golden Guardians	2022-11-23	2023-11-19
281	Denial eSports	2014-08-04	2014
281	Cloud9 Tempest	2015-01-10	2023-11-19
281	CLG Black	2015-01-27	2015
281	Misfits NA	2015-05-04	2015
281	CLG	2020-11-20	2023-11-19
281	CLG Academy	2019-03-07	2019
281	CLG Academy	2020-01-31	2020
281	Golden Guardians	2020-11-23	2021
281	Golden Guardians	2021-11-30	2022
281	GG Academy	2022-01-10	2022
281	Golden Guardians	2022-03-04	2022
281	Golden Guardians	2022-05-17	2023-11-19
282	Bigfile Miracle		2023-11-19
282	Quvic E-Sports		2023-11-19
282	Team Fusion	2014-10-23	2015
282	CLG	2015-05-13	2018
282	CLG Black	2015-11-05	2023-11-19
282	100 Thieves	2018-11-21	2019
282	100 Academy	2019-03-06	2019
282	GG Academy	2019-05-28	2020
282	Golden Guardians	2019-07-05	2020
282	100 Thieves	2020-11-19	2022
282	Golden Guardians	2022-11-22	2023-11-19
283	Team Immunity	2013-08-29	2014
283	Chiefs Esports Club	2014-08-13	2016
283	Chiefs Esports Club	2017-01-11	2017
283	ORDER	2017-12-14	2019
283	Golden Guardians	2019-12-04	2023-11-19
283	GG Academy	2019-12-04	2021
284	Avant Garde Ascension	2014-02-24	2014
284	Legacy Esports	2014-07-07	2016
284	Tainted Minds	2016-12-28	2017
284	Legacy Esports	2017-03-07	2023-11-19
284	ORDER	2019-12-04	2023-11-19
284	Golden Guardians	2019-12-04	2023-11-19
284	GG Academy	2021-03-17	2021
284	GG Academy	2022-05-16	2022
285	FlyQuest Academy	2019-07-09	2020
285	Team E Turner	2019-12-09	2019
285	Immortals	2020-11-17	2023
285	Evil Geniuses	2023-05-26	2023-11-19
286	Noble Esports	2020-09-08	2020
286	AOE Cope	2021-09-22	2021
286	C9 Academy	2022-05-04	2022
286	EG Academy	2022-12-08	2023
286	EG Challengers	2023-01-11	2023-11-19
